,sentiment,review_text
3840,0.41,Everyone at Wildcat Movers was awesome. Communication before the move was fantastic and we were kept updated and informed along the way of what to expect from their moving service. Our movers were Darren and Chris - they were great! Very professional and on time. They kept us updated with arrival times at point A and point B. One of the big perks was them making sure everything was assembled at the destination and putting furniture/boxes exactly where we needed it. Would definitely recommend this company to a friend!
7647,0.41,I am not good at texting. Suffice it to say I have moved 15 or 20 times and no one has been as good as these guys. They are absolutely the best. I will try to get a more thorough review on the internet.
5399,0.41,"We absolutely loved our experience with eco movers. Boni and Jaime were amazing. They had to stay for twice as long as planned (we have way too much stuff) and didn’t bat an eye. Polite, kind, and hardworking. Everything you could want in movers. By the end of the night they felt like family. Just pick eco movers. You won’t regret it."
11136,0.41,"Rob and the team were incredible during my first home-buying experience.  I've had a spotty schedule and they were extremely accommodating, responsive, and flexible with scheduling showings.  Thank you to Rob, Susan, Jennifer, and the rest of the Bushwick team for making this is smooth and enjoyable experience!"
9835,0.40984848484848485,"Joshua and David helped us move into our first house and they did an awesome job and made our move experience less stressful! They were on time, had positive attitudes, great customer service, and worked efficiently. This is our second time using Wildcat Movers and both times have been a great experience."
5150,0.40972222222222215,"Worth every penny! Excellent customer service from start to finish. No hidden fees or nickel and dime practices for things like furniture padding. Pricing was simple and upfront. Nic and Demarris were my movers, and they were great! Would definitely use this company again."
6840,0.40972222222222215,Loved working with David! He was quick to respond and an excellent communicator! He went above and beyond for our clients despite them being international. I highly suggest using David in the Miami or surrounding areas!!
656,0.40972222222222215,"Excellent experience . JM executive moving is easy to communicate with, fast response,  with a ""can do"" attitude and good problem solving skills. They are willing to take on moving tasks that other companies do not want to deal with.   -Eaton"
3121,0.4095238095238095,"Andy and his crew were quick and efficient packing , loading and unloading!!  This is the second time I used Pure Moving and I’m very happy with their service and highly recommend them!!!"
2412,0.4094444444444445,Michelle Senechal is hands down the best agent we've ever worked with. She was incredibly knowledgeable and knew exactly what we needed to do to get an offer accepted in this insanely competitive market. The team she has working behind her are also the best of the best. Top notch experience from start to finish and your best bet to land a deal in Seattle.
